"latitude","longitude","brightness","daynight","acq_date","acq_time","daynight.1","type","datetime","city","state","population","wildfire","temp_C","wind","humidity","cloud_cover","precipitation","ndvi","soil_moisture","elevation"
-33.7883,150.4536,385.6,"D","2020-02-02",334,"D",0,"2020-02-02 03:34:00","Hazelbrook","New South Wales",4974,1,24.2,9.7,91,48,0.2,0.7515,0.120469845831394,547
-22.1724,118.2869,341.1,"D","2020-04-24",220,"D",0,"2020-04-24 02:20:00",NA,NA,NA,1,39.2,11.9,15,11,0,0.2527,0.0394448861479759,423
-32.7169,150.0607,320.2,"N","2020-01-05",1235,"N",0,"2020-01-05 12:35:00","Mudgee","New South Wales",9830,1,14.6,16.9,84,48,0,0.51525,0.0403848439455032,831
-14.0653,135.2978,328,"D","2020-07-17",442,"D",0,"2020-07-17 04:42:00",NA,NA,NA,1,24.1,12.6,42,86,0,0.4669,0.0755470991134644,41
-35.637,148.8635,313.6,"N","2020-01-31",1311,"N",0,"2020-01-31 13:11:00","Canberra","Australian Capital Territory",381488,1,23.1,11.8,52,3,0,0.5806,0.156405672430992,1231
-13.4365,132.8907,316.5,"D","2020-07-05",417,"D",0,"2020-07-05 04:17:00",NA,NA,NA,1,26,20.3,22,0,0,0.456,0.108497604727745,317
-19.9982,144.6338,331.4,"D","2020-11-06",16,"D",0,"2020-11-06 00:16:00","Charters Towers","Queensland",8040,1,34,9.7,19,3,0,0.3946,0.0679710805416107,867
-35.5846,148.6978,310.3,"N","2020-01-11",1513,"N",0,"2020-01-11 15:13:00","Canberra","Australian Capital Territory",381488,1,8.1,11.2,90,100,0,0.6494,0.106753021478653,1591
-27.8042,149.4869,300.3,"N","2020-03-16",1243,"N",0,"2020-03-16 12:43:00",NA,NA,NA,1,16.9,12.2,78,16,0,0.6399,0.171439439058304,268
-12.6035,135.9156,341.2,"D","2020-07-28",424,"D",0,"2020-07-28 04:24:00",NA,NA,NA,1,24.4,17.7,46,97,0,0.6561,0.113071337342262,66
-26.8814,149.3445,305.4,"N","2020-10-28",1231,"N",0,"2020-10-28 12:31:00",NA,NA,NA,1,14.6,8.8,35,0,0,0.2582,0.221239015460014,295
-30.9545,123.6955,383.3,"D","2020-01-02",557,"D",0,"2020-01-02 05:57:00",NA,NA,NA,1,36.5,19.7,18,0,0,0.3069,0.0558581724762917,286
-18.3675,142.4814,337.1,"D","2020-12-02",52,"D",0,"2020-12-02 00:52:00",NA,NA,NA,1,41,14.3,15,4,0,0.2431,0.0349039025604725,173
-27.6968,152.8861,316,"D","2020-04-26",312,"D",0,"2020-04-26 03:12:00","Ipswich","Queensland",232930,1,23.7,14.3,53,0,0,0.7132,0.194710612297058,137
-37.085,148.0922,313.2,"N","2020-01-02",1520,"N",0,"2020-01-02 15:20:00","Orbost","Victoria",2014,1,16.4,13.2,47,0,0,0.7973,0.0662313774228096,1347
-37.48,145.9915,327.9,"D","2020-03-26",352,"D",0,"2020-03-26 03:52:00","Mansfield","Victoria",3999,1,14.8,4.2,72,0,0,0.8256,0.160048797726631,672
-11.2338,132.4552,317.1,"D","2020-07-05",127,"D",0,"2020-07-05 01:27:00",NA,NA,NA,1,28,25.2,46,35,0,0.7184,0.1659966558218,21
-37.4466,149.1779,353.6,"N","2020-01-01",1258,"N",0,"2020-01-01 12:58:00","Orbost","Victoria",2014,1,11,8.9,94,2,0,0.7375,0.0806138962507248,317
-41.7037,148.009,349.6,"D","2020-01-04",403,"D",0,"2020-01-04 04:03:00","Evandale","Tasmania",1058,1,11.7,15.3,46,97,0,0.56615,0.0995661020278931,721
-14.8345,126.8417,326.5,"D","2020-05-05",159,"D",0,"2020-05-05 01:59:00",NA,NA,NA,1,34.2,16.6,16,97,0,0.4233,0.134577795863152,280
-25.0337,153.2755,334.5,"D","2020-10-31",337,"D",0,"2020-10-31 03:37:00","Scarness","Queensland",3519,1,24.1,15.5,85,16,0,0.789,0.0706071183085442,61
-21.6771,147.805,328.9,"D","2020-10-19",313,"D",0,"2020-10-19 03:13:00","Glenella","Queensland",4519,1,33.6,12.7,19,6,0,0.3064,0.176254719495773,287
-17.1246,145.3045,321.1,"D","2020-07-08",21,"D",0,"2020-07-08 00:21:00","Mareeba","Queensland",8585,1,23.6,24.2,51,95,0,0.4632,0.269165217876434,503
-37.1972,150.0046,380.8,"N","2020-01-04",1329,"N",0,"2020-01-04 13:29:00","Eden","New South Wales",3151,1,15.4,17.6,74,72,0,0.42945,0.157595038414001,53
-13.5308,132.2864,313.3,"D","2020-05-02",417,"D",0,"2020-05-02 04:17:00","Palmerston","Northern Territory",33695,1,30.5,13.8,21,0,0,0.4666,0.194438725709915,238
-14.4866,130.8144,341.3,"D","2020-11-16",518,"D",0,"2020-11-16 05:18:00",NA,NA,NA,1,31.6,7.4,44,47,0,0.4357,0.0862030312418938,279
-17.0534,122.4802,357.1,"D","2020-10-08",512,"D",0,"2020-10-08 05:12:00",NA,NA,NA,1,31.9,14.8,18,0,0,0.3477,0.0384739339351654,48
-16.209,136.2176,325.6,"D","2020-07-26",435,"D",0,"2020-07-26 04:35:00",NA,NA,NA,1,27,13.6,19,0,0,0.3703,0.0387406535446644,28
-28.307,150.4217,334.3,"N","2020-12-19",1517,"N",0,"2020-12-19 15:17:00","Moree","New South Wales",7070,1,24.5,16.3,79,92,0,0.2769,0.232579335570335,229
-14.6421,143.2319,323.1,"D","2020-06-03",417,"D",0,"2020-06-03 04:17:00",NA,NA,NA,1,25.9,10.9,49,51,0,0.5763,0.168215185403824,193
-12.1201,136.2455,304.5,"N","2020-08-31",1336,"N",0,"2020-08-31 13:36:00",NA,NA,NA,1,22.4,10.2,90,0,0,-0.9999,0.0607823505997658,22
-36.9718,147.3587,343.2,"N","2020-01-03",1246,"N",0,"2020-01-03 12:46:00","Albury","New South Wales",4804,1,16,11.1,37,0,0,0.60185,0.0851958021521568,1047
-22.3215,148.0791,357.4,"D","2020-11-30",350,"D",0,"2020-11-30 03:50:00","Glenella","Queensland",4519,1,31.4,20.5,34,0,0,0.4099,0.0521734803915024,432
-25.9845,147.4426,305.4,"N","2020-11-25",1255,"N",0,"2020-11-25 12:55:00",NA,NA,NA,1,22.1,15,63,0,0,0.3581,0.0698843821883202,588
-17.5146,142.0939,393.3,"D","2020-11-22",440,"D",0,"2020-11-22 04:40:00",NA,NA,NA,1,35.5,1.1,15,0,0,0.3141,0.0766520500183105,72
-37.4452,149.5277,334.1,"D","2020-01-03",2349,"D",0,"2020-01-03 23:49:00","Eden","New South Wales",3151,1,35.8,2.9,25,0,0,0.3683,0.120474845170975,105
-24.5966,146.6988,334.3,"N","2020-01-01",1302,"N",0,"2020-01-01 13:02:00",NA,NA,NA,1,23.4,13.5,60,0,0,0.3414,0.0695459023118019,575
-14.4672,130.5799,314.9,"D","2020-06-26",134,"D",0,"2020-06-26 01:34:00",NA,NA,NA,1,29.8,11.5,23,0,0,0.5014,0.0774459913372993,275
-25.3478,153.1154,403.8,"D","2020-11-29",23,"D",0,"2020-11-29 00:23:00","Scarness","Queensland",3519,1,28,15.7,47,0,0,0.7958,0.0684498697519302,128
-36.3969,145.278,317.6,"D","2020-04-16",411,"D",0,"2020-04-16 04:11:00","Tatura","Victoria",4259,1,19.1,11.1,52,10,0,0.7504,0.235867559909821,113
-17.1003,122.6569,331.5,"D","2020-10-08",512,"D",0,"2020-10-08 05:12:00",NA,NA,NA,1,33.2,15.9,17,0,0,0.3847,0.033157292753458,90
-35.4728,148.4599,351.2,"D","2020-01-13",358,"D",0,"2020-01-13 03:58:00","Tumut","New South Wales",6230,1,18.9,4.9,65,41,0,0.7264,0.0940513759851456,1283
-31.4774,151.2709,327.2,"D","2020-01-03",2348,"D",0,"2020-01-03 23:48:00","Quirindi","New South Wales",2602,1,28,15.3,36,0,0,0.59205,0.0510114766657352,1130
-14.1594,129.9725,322.4,"D","2020-08-25",159,"D",0,"2020-08-25 01:59:00",NA,NA,NA,1,37.2,19.9,10,0,0,0.4724,0.146861985325813,5
-14.5286,131.5658,336.3,"D","2020-07-24",448,"D",0,"2020-07-24 04:48:00",NA,NA,NA,1,26.5,9.4,31,0,0,0.3767,0.0791500210762024,121
-30.4686,151.0592,331.4,"D","2020-01-10",329,"D",0,"2020-01-10 03:29:00","Manilla","New South Wales",2014,1,31,12.6,30,67,0,0.3798,0.0483316071331501,899
-14.967,142.2671,317.4,"D","2020-07-05",128,"D",0,"2020-07-05 01:28:00",NA,NA,NA,1,30.3,17.4,33,44,0,0.3569,0.161125242710114,52
-27.6841,149.4151,339.1,"D","2020-11-28",400,"D",0,"2020-11-28 04:00:00",NA,NA,NA,1,32,7.2,18,0,0,0.2789,0.0731028467416763,254
-39.9047,148.1034,345.6,"D","2020-01-02",416,"D",0,"2020-01-02 04:16:00",NA,NA,NA,1,17.1,14.5,72,49,0,0.545,0.0878720283508301,5
-13.2791,133.3969,316.2,"D","2020-05-06",103,"D",0,"2020-05-06 01:03:00",NA,NA,NA,1,30.9,14.4,30,0,0,0.3441,0.143427088856697,384
-37.4169,149.4896,331.7,"D","2020-01-03",2349,"D",0,"2020-01-03 23:49:00","Eden","New South Wales",3151,1,35.8,2.9,25,0,0,0.40495,0.11916895955801,155
-14.9735,144.3399,316.5,"D","2020-10-23",2,"D",0,"2020-10-23 00:02:00",NA,NA,NA,1,36.8,7,26,26,0,0.4484,0.134279489517212,35
-21.4393,148.9625,340.8,"D","2020-10-30",10,"D",0,"2020-10-30 00:10:00","Mackay","Queensland",72900,1,32.3,15,26,0,0,0.5141,0.185011461377144,231
-11.4202,130.9923,313.2,"D","2020-07-08",448,"D",0,"2020-07-08 04:48:00","Darwin","Northern Territory",139902,1,25.4,6.4,53,0,0,0.6803,0.106751203536987,19
-34.4802,143.2122,315.4,"D","2020-08-04",424,"D",0,"2020-08-04 04:24:00","Red Cliffs","Victoria",3070,1,9.4,7.9,58,8,0,0.2458,0.0625093504786491,69
-14.8823,131.158,326.9,"D","2020-06-13",454,"D",0,"2020-06-13 04:54:00",NA,NA,NA,1,29.6,7.9,26,0,0,0.3752,0.0991120338439941,244
-32.7405,150.1234,393.9,"D","2020-01-04",405,"D",0,"2020-01-04 04:05:00","Mudgee","New South Wales",9830,1,33.8,5.4,20,14,0,0.4229,0.0400891453027725,738
-27.6836,153.0745,325.3,"D","2020-11-15",11,"D",2,"2020-11-15 00:11:00","Waterford","Queensland",6431,1,28.3,17.4,60,25,0,0.2831,0.162106066942215,42
-35.8306,149.2597,476.5,"D","2020-02-03",417,"D",0,"2020-02-03 04:17:00","Canberra","Australian Capital Territory",381488,1,11.3,18,57,1,0,0.4739,0.108728110790253,1150
-32.8716,124.1569,380.1,"D","2020-01-02",556,"D",0,"2020-01-02 05:56:00",NA,NA,NA,1,27,26.6,48,0,0,0.3325,0.0437550619244576,138
-14.4826,126.862,340.4,"D","2020-07-18",525,"D",0,"2020-07-18 05:25:00",NA,NA,NA,1,30,5.2,16,0,0,0.3085,0.109673961997032,80
-20.7437,148.6796,338.2,"D","2020-11-16",52,"D",0,"2020-11-16 00:52:00","Proserpine","Queensland",3440,1,27.5,12.7,66,3,0,0.381,0.168046087026596,36
-13.4845,131.5918,363.8,"D","2020-07-24",159,"D",0,"2020-07-24 01:59:00","Palmerston","Northern Territory",33695,1,32.5,8.4,21,0,0,0.3186,0.149736940860748,108
-35.5765,148.1587,319.4,"N","2020-01-02",1519,"N",0,"2020-01-02 15:19:00","Tumut","New South Wales",6230,1,14.6,5.4,71,1,0,0.7419,0.0596203953027725,980
-37.4563,149.8327,304.1,"N","2020-01-14",1544,"N",0,"2020-01-14 15:44:00","Eden","New South Wales",3151,1,20.9,17.7,81,24,0,0.6115,0.171908810734749,139
