"wildfire","datetime","city","state","population","latitude","longitude","computed_daynight_sza","brightness","temp_C","wind","humidity","cloud_cover","precipitation","ndvi","elevation","soil_moisture"
0,"2020-07-06 18:56:58.974767",NA,NA,NA,-33.4992042047206,123.825012625361,"D",0,10.7,11.8,91,0,0,0.4358,21,0.0837342664599419
0,"2020-08-19 20:18:43.655548",NA,NA,NA,-14.9691123363357,132.195469479339,"N",0,24.1,6.2,56,0,0,0.3416,198,0.0830825418233871
0,"2020-08-30 19:14:13.632344",NA,NA,NA,-17.0516122864611,133.974809555767,"N",0,26.1,12.7,42,1,0,0.229,217,0.158319771289825
0,"2020-02-18 09:46:39.485755",NA,NA,NA,-27.1924709058418,130.168249509704,"D",0,23.5,20.4,26,0,0,0.1994,493,0.036225788295269
0,"2020-04-19 18:23:39.443675",NA,NA,NA,-26.5893663500453,122.946532155759,"N",0,19.7,15.7,65,100,0.4,0.2736,477,0.0831987410783768
0,"2020-02-19 21:18:20.205867",NA,NA,NA,-23.3281490663171,123.125456981581,"N",0,29.9,18.2,28,12,0,0.2111,334,0.0734924972057343
0,"2020-01-29 09:18:54.060463",NA,NA,NA,-22.1238566082984,117.006552848009,"D",0,34.2,23.9,17,0,0,0.1502,503,0.119172051548958
0,"2020-12-25 20:05:33.658021",NA,NA,NA,-17.1983866003533,123.608096817746,"D",0,28,1.5,80,25,0,-0.9999,0,0.363971412181854
0,"2020-04-30 09:35:32.197858",NA,NA,NA,-30.048680116099,124.133561657034,"D",0,13.2,19.2,55,58,0,0.2073,307,0.0470375455915928
0,"2020-06-16 08:27:50.906303",NA,NA,NA,-23.334143021836,119.8160548437,"D",0,20.6,15.5,34,0,0,0.2731,528,0.0898406058549881
0,"2020-07-11 09:55:09.466225",NA,NA,NA,-26.03203381829,138.831139892737,"N",0,9.9,8.6,54,0,0,0.2521,37,0.163954019546509
0,"2020-01-19 20:39:24.924598",NA,NA,NA,-28.6526676783879,116.650591103806,"N",0,27.3,23.8,37,33,0,0.2093,312,0.0236103273928165
0,"2020-03-05 08:40:47.382904",NA,NA,NA,-19.1223780284804,129.337360950738,"N",0,22.3,11,75,21,0,0.309,444,0.133089125156403
0,"2020-05-09 20:21:01.986397",NA,NA,NA,-25.9334184395171,120.288909991238,"D",0,14,23.5,41,93,0,0.184,606,0.0749691352248192
0,"2020-11-24 21:27:29.409804",NA,NA,NA,-27.1131939527085,128.023023827092,"D",0,28.3,9.1,16,96,0,0.1676,481,0.033450972288847
0,"2020-04-05 20:26:33.171555",NA,NA,NA,-27.9994040642563,133.920095890364,"N",0,15.4,15.1,67,15,0,0.2251,263,0.0343198925256729
0,"2020-01-24 07:01:24.519385",NA,NA,NA,-15.6404828482722,133.18100604979,"N",0,27.8,3.9,88,100,0.1,0.3205,186,0.106263555586338
0,"2020-06-16 09:43:38.208083",NA,NA,NA,-16.7239695115353,130.782630517259,"D",0,21.5,20.7,16,0,0,0.2474,191,0.089419461786747
0,"2020-06-21 19:39:52.400736",NA,NA,NA,-24.2993544291271,138.266616011235,"D",0,10.4,8.8,59,5,0,0.2126,89,0.0381796099245548
0,"2020-10-09 20:22:11.355266",NA,NA,NA,-21.3151382392436,141.571496185958,"N",0,26,20.9,17,0,0,0.1505,169,0.150595098733902
0,"2020-03-19 20:47:15.114525",NA,NA,NA,-22.6600630094428,136.677452164811,"D",0,28.3,14.2,22,42,0,0.2631,270,0.0796347856521606
0,"2020-01-15 10:05:29.427879",NA,NA,NA,-17.1068382967887,133.288803531163,"N",0,32.9,13.3,41,2,0,0.1426,224,0.15557961165905
0,"2020-06-05 20:47:42.77229",NA,NA,NA,-22.7124839083366,124.565227102415,"D",0,11.1,13.3,39,0,0,0.1833,349,0.0493281446397305
0,"2020-08-17 17:34:42.225543",NA,NA,NA,-29.2499047119538,125.858076489583,"D",0,10.6,20.5,59,0,0,0.2037,214,0.121405780315399
0,"2020-06-20 19:22:05.408552",NA,NA,NA,-27.3362632313427,116.227739159078,"N",0,13.9,16.2,40,18,0,0.1778,285,0.0494256243109703
0,"2020-04-06 20:44:39.356564",NA,NA,NA,-25.3593275759398,119.303073071237,"D",0,19.9,25.4,49,8,0,0.3704,540,0.0853373929858208
0,"2020-04-22 20:18:17.872875",NA,NA,NA,-25.0963998063219,139.561169414925,"D",0,21.2,10.1,33,0,0,0.1104,97,0.0905641838908195
0,"2020-06-06 08:05:28.645858",NA,NA,NA,-30.7233119198146,141.985285386273,"D",0,11.2,8,52,5,0,0.365,131,0.0803388059139252
0,"2020-12-27 09:11:26.84529",NA,NA,NA,-23.8549311773822,138.443872283608,"N",0,28,6.5,70,7,0,0.1832,103,0.125128895044327
0,"2020-10-29 10:05:07.370706",NA,NA,NA,-25.8872116457494,125.045191069035,"D",0,25.6,27.5,17,69,0,0.1544,431,0.0281375274062157
0,"2020-10-02 19:48:09.558227",NA,NA,NA,-22.7442095285599,124.671966367975,"N",0,30.8,21.2,31,21,0,0.1551,324,0.0275621954351664
0,"2020-02-15 21:15:58.797469",NA,NA,NA,-26.049653743557,117.8505685229,"N",0,23,12.3,68,8,0,0.1977,413,0.0483972206711769
0,"2020-07-05 09:21:22.888682",NA,NA,NA,-26.745665144593,125.502305417934,"N",0,14.4,16.9,30,0,0,0.1424,434,0.0390117540955544
0,"2020-04-19 17:39:41.787509",NA,NA,NA,-22.7000620371709,115.06224946486,"D",0,27.2,10.4,42,80,0,0.1553,77,0.0347099006175995
0,"2020-09-19 20:44:19.834101",NA,NA,NA,-30.0766452765075,130.095046048753,"D",0,15.3,19.4,75,0,0,0.1925,150,0.0835738405585289
0,"2020-02-27 09:14:50.692937",NA,NA,NA,-18.3446039607109,122.803291188815,"N",0,27.8,18.8,87,81,0,0.3731,160,0.116527304053307
0,"2020-08-12 09:30:43.6551",NA,NA,NA,-16.6864028280925,131.811381444636,"D",0,26.5,9.7,34,2,0,0.2789,211,0.0793511271476746
0,"2020-10-22 08:57:29.900385","Leeton","New South Wales",7437,-34.5112278163463,146.54322857577,"D",0,17.5,14.1,49,1,0,0.6027,211,0.0977022647857666
0,"2020-08-10 19:34:41.255054",NA,NA,NA,-20.8877318921896,136.316308362856,"D",0,15.5,13.1,32,0,0,0.2348,288,0.0347542241215706
0,"2020-11-24 20:28:53.930179",NA,NA,NA,-26.3391928725408,120.631554368474,"D",0,29.5,26.8,37,0,0,0.108,545,0.0556575879454613
0,"2020-06-07 19:53:00.98139","Renmark","South Australia",4634,-32.7744764525411,140.981902647861,"N",0,5.2,7.3,81,0,0,0.2339,110,0.060029499232769
0,"2020-12-07 09:44:35.339551","Roxby Downs","South Australia",3671,-31.6768654973353,136.514723012877,"N",0,12.6,11.9,62,0,0,0.1957,107,0.0572492331266403
0,"2020-07-14 09:40:23.805575",NA,NA,NA,-29.5982426511016,128.379877271782,"D",0,13.1,12.4,26,1,0,0.2279,217,0.0416614413261414
0,"2020-04-18 09:19:09.512218","Roxby Downs","South Australia",3671,-31.31597842071,136.144655180885,"N",0,15.8,7.8,61,100,0,0.2525,155,0.0502255223691463
0,"2020-10-21 21:11:37.1548",NA,NA,NA,-27.7173556489393,144.248274872383,"N",0,28.8,7.9,25,44,0,0.2058,168,0.0507478341460228
0,"2020-06-30 21:00:11.2558",NA,NA,NA,-26.9004424536925,145.499575505502,"D",0,15.1,14.1,76,3,0,0.2,260,0.104761600494385
0,"2020-08-24 07:17:07.760154",NA,NA,NA,-20.091782123691,129.352704789652,"D",0,27,15.9,17,0,0,0.1695,422,0.0324735194444656
0,"2020-03-05 19:01:53.735643","Boulder","Western Australia",4825,-31.7163987132206,121.768981448358,"N",0,20.4,19.7,51,89,0,0.4238,322,0.0666716322302818
0,"2020-11-03 08:51:44.624982",NA,NA,NA,-26.881653505159,144.498354272224,"D",0,26.7,15.5,20,0,0,0.1867,218,0.0415170341730118
0,"2020-08-17 18:58:45.245107",NA,NA,NA,-32.2549900943958,125.12214728357,"D",0,10.4,34.4,58,0,0,0.1878,123,0.157672226428986
0,"2020-07-26 09:19:26.74961",NA,NA,NA,-22.9041595440604,141.834867587209,"D",0,13.9,9.9,36,0,0,0.1873,129,0.154630988836288
0,"2020-08-29 08:46:07.237897",NA,NA,NA,-20.2743127257098,129.055791242403,"D",0,19.5,12.6,17,0,0,0.2289,424,0.0303802527487278
0,"2020-08-07 10:10:32.353304",NA,NA,NA,-28.0365477147424,125.176426896335,"D",0,8.4,8.4,61,19,0,0.244,397,0.0394312329590321
0,"2020-02-28 07:17:05.385818",NA,NA,NA,-31.3239773324855,126.009583227882,"D",0,27,19.3,26,10,0,0.1635,156,0.0599325783550739
0,"2020-07-02 08:45:34.346894",NA,NA,NA,-20.107562830864,139.138263676107,"N",0,21,12.3,49,0,0,0.3258,356,0.0601630657911301
0,"2020-11-10 21:01:35.950877",NA,NA,NA,-24.9758573744048,138.966449758185,"N",0,35,26.1,29,22,0,0.1501,82,0.0417012870311737
0,"2020-07-20 20:12:53.510303","Boulder","Western Australia",4825,-31.8833704933372,121.962246375155,"D",0,6.3,14.2,92,93,0,0.1232,264,0.108756899833679
0,"2020-08-25 17:26:07.234348",NA,NA,NA,-20.6712011521996,134.712443593222,"N",0,16.2,20.2,26,71,0,0.2092,610,0.0366548523306847
0,"2020-10-15 19:15:59.273879",NA,NA,NA,-21.1626326361911,128.550394427127,"D",0,28,14.1,17,0,0,0.1805,364,0.0231044255197048
0,"2020-06-20 21:17:05.82864","Euroa","Victoria",3275,-36.7621356015026,145.758741647746,"D",0,6.9,14.4,97,95,0,0.7684,518,0.313630878925323
0,"2020-12-16 19:36:51.909898",NA,NA,NA,-22.7798394863475,143.985825585933,"D",0,35.5,21.7,36,76,0,0.1303,240,0.124708622694016
0,"2020-09-06 09:16:48.447337",NA,NA,NA,-19.0202853335421,137.652566947774,"D",0,24.6,11.4,27,0,0,0.183,263,0.122663900256157
0,"2020-06-08 20:54:17.771086",NA,NA,NA,-18.5751985852389,126.573644384676,"N",0,18.8,16.8,45,0,0,0.3535,246,0.102759927511215
0,"2020-12-14 20:52:47.136267","Sunbury","Victoria",36084,-37.470209879591,144.705709157013,"N",0,24.7,20.5,55,0,0,0.6344,355,0.26493889093399
0,"2020-02-18 09:16:23.303092",NA,NA,NA,-30.0720874072614,116.086744252247,"D",0,28,20.6,37,99,0,0.2169,323,0.0309664066880941
0,"2020-03-04 10:08:34.008215",NA,NA,NA,-28.2344454614418,120.302846585027,"N",0,24.6,20.8,20,0,0,0.1818,417,0.0454283729195595
0,"2020-01-14 19:14:09.860927",NA,NA,NA,-30.2936476824493,127.252404318323,"D",0,23.7,19.4,46,15,0,0.1568,214,0.0586380809545517
0,"2020-08-16 08:00:26.971486",NA,NA,NA,-17.640889143691,127.29359332733,"N",0,28,10.6,26,23,0,0.2005,496,0.0348259545862675
0,"2020-11-30 09:57:01.989986","Howlong","New South Wales",2654,-35.5899878343989,146.636955919505,"D",0,20.5,22.4,55,0,0,0.2659,172,0.145155623555183
0,"2020-02-25 16:43:42.663891",NA,NA,NA,-27.1390571697267,146.222925727666,"D",0,25,7.9,86,42,0.1,0.2865,266,0.0513297729194164
0,"2020-05-20 20:35:01.179146","Griffith","New South Wales",18196,-34.7105950755685,145.780983119685,"N",0,8.6,12.5,88,62,0.1,0.6073,116,0.193178698420525
0,"2020-03-09 20:32:13.391573",NA,NA,NA,-19.9193427942512,124.306232861463,"N",0,25.2,6.2,58,0,0,0.2517,266,0.108503401279449
0,"2020-05-31 08:48:48.215897",NA,NA,NA,-19.6195413663562,142.025415561251,"D",0,20.4,9.1,46,17,0,0.4417,130,0.0793790519237518
0,"2020-10-18 10:23:54.901812",NA,NA,NA,-22.365207309405,128.513729217191,"D",0,31.8,26.8,28,56,0,0.0276,362,0.0460865274071693
0,"2020-08-25 09:16:55.049198",NA,NA,NA,-31.9149471950021,124.947164581886,"D",0,14.7,20.6,62,87,0,0.1679,143,0.139049112796783
0,"2020-06-26 21:19:08.285218",NA,NA,NA,-22.9669583764368,121.153380168307,"D",0,10.2,10,38,0,0,0.134,494,0.041137095540762
0,"2020-01-20 09:03:33.379212",NA,NA,NA,-24.8318487934779,120.984840065161,"N",0,29,17.5,29,11,0,0.1456,566,0.125852212309837
0,"2020-12-19 20:11:29.146185",NA,NA,NA,-22.8976947864204,133.079065370588,"D",0,24,10.7,84,100,0.8,0.1831,596,0.0521786957979202
0,"2020-01-08 08:42:36.918115",NA,NA,NA,-27.304697831692,122.320324204408,"N",0,24,16.2,73,100,0.1,0.1451,523,0.0289188697934151
0,"2020-07-30 09:19:19.948793",NA,NA,NA,-25.2978976781856,131.372942767989,"D",0,14.1,19.5,21,0,0,0.1671,511,0.0391496419906616
0,"2020-05-29 20:19:50.155747",NA,NA,NA,-21.2745250109376,126.585720394261,"N",0,17.1,9.2,75,68,0,0.1826,368,0.045472975820303
0,"2020-07-03 20:05:50.400312",NA,NA,NA,-21.0096195768455,141.654639760456,"N",0,16,28.3,31,0,0,0.1851,144,0.182785987854004
0,"2020-02-14 09:54:41.899338",NA,NA,NA,-18.7072723835841,135.33406707611,"D",0,29.5,9.8,27,0,0,0.3354,217,0.199100390076637
0,"2020-02-14 18:51:52.530054","Condobolin","New South Wales",2579,-33.3829235528008,147.342207329765,"N",0,27,4.8,65,21,0,0.4457,250,0.0395351462066174
0,"2020-10-23 21:35:08.756256","Kapunda","South Australia",2947,-33.9111449221012,139.296990165648,"D",0,13.8,26.8,57,100,0,0.2932,179,0.11273792386055
0,"2020-12-14 11:08:43.495087",NA,NA,NA,-25.7115093129542,146.189464970635,"D",0,23.3,12.1,64,55,0,0.1688,340,0.155712455511093
0,"2020-09-16 20:50:14.061688","Boulder","Western Australia",4825,-29.922623721686,122.507986958759,"D",0,10.4,28.5,76,61,0.1,0.2451,409,0.045206107199192
0,"2020-09-18 19:59:46.559167",NA,NA,NA,-31.488541084742,131.894926090927,"N",0,13.9,16.5,89,100,0,0.2407,69,0.0646511912345886
0,"2020-08-05 19:16:06.869153",NA,NA,NA,-30.8152576436077,129.37342447805,"N",0,9.6,18.9,93,99,0.3,0.1582,145,0.0795973241329193
0,"2020-01-01 08:55:16.721778",NA,NA,NA,-28.9860899134849,132.731488675806,"N",0,28.8,16.4,14,0,0,0.1662,219,0.0221825167536736
0,"2020-07-30 19:44:24.604471","Palmerston","Northern Territory",33695,-13.9365961334461,131.753277084318,"N",0,17.5,13,35,0,0,0.3275,223,0.070892333984375
0,"2020-08-20 17:46:44.193864","Goolwa","South Australia",2350,-35.6348342409044,139.264470650622,"N",0,9.1,30.6,81,71,0.1,0.3705,0,0.13349512219429
0,"2020-12-21 18:58:37.402927",NA,NA,NA,-19.0063213044428,144.422806211405,"N",0,29.1,13.8,56,21,0,0.2645,550,0.103705555200577
0,"2020-12-25 08:41:38.552462",NA,NA,NA,-28.7548513708338,121.190931393023,"D",0,33,16.1,12,0,0,0.1628,390,0.0247373320162296
0,"2020-07-19 08:07:11.391608",NA,NA,NA,-26.0129241342866,136.616669930432,"D",0,15.2,16.5,42,96,0,0.1627,80,0.0423864051699638
0,"2020-04-02 19:26:01.846113","Esperance","Western Australia",2080,-33.1549526180699,122.377474902218,"D",0,13.9,15.1,64,86,0,0.4551,222,0.112561002373695
0,"2020-03-05 18:37:03.926636",NA,NA,NA,-27.3644031573859,146.457549260505,"N",0,23.1,12.6,77,91,0,0.2611,247,0.0995384231209755
0,"2020-02-17 20:09:55.539907",NA,NA,NA,-31.019054180819,140.998008043597,"D",0,31.4,14.5,20,0,0,0.1584,75,0.0321974046528339
0,"2020-06-22 20:41:22.248026",NA,NA,NA,-19.1484668348346,140.013856518726,"D",0,16,18.8,34,0,0,0.2808,70,0.177330642938614
0,"2020-12-30 20:18:00.923215","Kingaroy","Queensland",10020,-26.7023784758783,151.386675373604,"N",0,24.4,22,61,54,0,0.4351,539,0.260681420564651
0,"2020-05-11 19:58:28.761751",NA,NA,NA,-19.3646120103859,130.622619919818,"D",0,17.3,16.6,28,75,0,0.2752,329,0.0517970658838749
0,"2020-03-31 21:02:49.990978","Gladstone","Queensland",34703,-24.1987147718114,150.986639129064,"D",0,24.3,9.2,68,23,0,0.7398,315,0.316627591848373
0,"2020-07-10 21:35:19.198875","Toowoomba","Queensland",108398,-28.0456910751358,150.781057688236,"D",0,15.1,13.1,77,75,0.1,0.4344,318,0.142538756132126
0,"2020-05-20 10:03:27.502783",NA,NA,NA,-24.0464056742509,119.152877998248,"N",0,16.8,19.3,25,0,0,0.1256,522,0.091386467218399
0,"2020-02-23 20:12:08.346928","Paynesville","Victoria",3480,-37.7660328933982,147.622021438076,"D",0,22.8,1.5,66,92,0,0.8047,22,0.179597064852715
0,"2020-06-12 10:23:29.193247",NA,NA,NA,-28.3102370924348,132.745681042082,"D",0,18.3,20.6,31,37,0,0.1762,283,0.0334845334291458
0,"2020-04-09 20:08:22.149008","Swan Hill","Victoria",9864,-34.3337406516252,144.267141160987,"N",0,16.5,5.8,83,100,0.1,0.3468,76,0.1831856071949
0,"2020-08-24 08:31:50.546383",NA,NA,NA,-17.5748127895416,127.238225159372,"D",0,24.4,15.3,16,0,0,0.2038,536,0.0392758920788765
0,"2020-11-19 20:53:55.602078",NA,NA,NA,-25.9101026426701,136.79943262683,"D",0,33.2,9.7,16,99,0,0.1762,90,0.0323745310306549
0,"2020-08-10 19:56:54.218443","Narrabri","New South Wales",5499,-30.4706810104598,148.911863170844,"D",0,11.3,11.8,73,58,0,0.5339,185,0.160898894071579
0,"2020-02-02 20:14:43.717634",NA,NA,NA,-18.1641509193883,128.310757824724,"N",0,24.2,20.8,90,100,0.5,0.238,350,0.238175019621849
0,"2020-03-05 18:49:04.389529",NA,NA,NA,-17.4269784806562,137.061872340311,"N",0,25.5,19.4,76,72,0,0.442,288,0.21671062707901
0,"2020-11-16 09:29:43.226346",NA,NA,NA,-26.935522211735,143.925442259592,"D",0,28,21.3,38,96,0,0.2498,206,0.0460874736309052
0,"2020-10-20 10:06:25.14302",NA,NA,NA,-25.5362353453144,115.192367521617,"D",0,20.8,20.1,46,0,0,0.1755,199,0.0332410931587219
0,"2020-08-02 09:22:05.20749",NA,NA,NA,-17.3432361217952,130.885025116285,"N",0,19.4,9.6,27,0,0,0.1662,198,0.166338041424751
0,"2020-06-30 09:07:02.541041",NA,NA,NA,-25.3224687033866,128.535881225897,"N",0,15.7,10.7,28,0,0,0.1683,603,0.0365469492971897
0,"2020-02-10 20:53:48.48677",NA,NA,NA,-23.7677047824328,141.383965710925,"N",0,31.3,17.8,26,0,0,0.1012,136,0.149134308099747
0,"2020-12-23 08:40:42.932543",NA,NA,NA,-23.7029365700888,120.647855195147,"D",0,26.8,13.1,22,0,0,0.2352,565,0.0864837765693665
0,"2020-01-15 20:22:28.929552",NA,NA,NA,-29.8609727287899,131.176301074851,"N",0,19.9,19.6,60,8,0,0.2418,232,0.0958342850208282
0,"2020-12-25 20:50:45.930064",NA,NA,NA,-21.3338293935394,139.340232857438,"D",0,26.9,19.4,72,12,0,0.182,356,0.0927932485938072
0,"2020-06-21 10:09:08.693545",NA,NA,NA,-20.1683985648158,130.675138921272,"N",0,15.7,8.3,43,0,0,0.2117,410,0.0689094811677933
0,"2020-06-01 21:19:49.57652",NA,NA,NA,-25.4707765552876,121.495945114257,"N",0,10.8,17.7,69,98,0,0.1877,587,0.0964827835559845
0,"2020-06-30 10:14:42.761441",NA,NA,NA,-21.875800295648,143.587936018728,"N",0,18,11,47,5,0,0.1447,276,0.182863175868988
0,"2020-04-11 20:34:29.41906","Kingaroy","Queensland",10020,-25.909024056232,150.490420477105,"N",0,21,11.5,43,0,0,0.613,413,0.118624068796635
0,"2020-02-15 22:00:41.040722",NA,NA,NA,-20.9363876563334,137.355908770236,"N",0,32,16.5,31,0,0,0.2603,221,0.093037910759449
0,"2020-11-09 19:21:25.610875",NA,NA,NA,-21.9131342273629,138.124376131401,"D",0,33.4,14.5,23,0,0,0.1345,205,0.125415921211243
0,"2020-02-09 21:02:30.07786","Kapunda","South Australia",2947,-34.0695017965485,139.355664201904,"N",0,24.2,4.3,60,3,0,0.2112,128,0.0532551370561123
0,"2020-12-09 19:27:34.522275","Walgett","New South Wales",1377,-29.8452151693241,148.533753736074,"N",0,28.9,18,39,34,0,0.2257,144,0.140504777431488
0,"2020-06-25 20:01:32.028804",NA,NA,NA,-15.5994937930841,135.191674300417,"D",0,19.7,19.9,25,1,NA,0.3349,58,0.068172313272953
0,"2020-08-29 19:16:14.528157",NA,NA,NA,-27.7331837086637,123.122748018789,"D",0,10.8,19.3,50,0,NA,0.172,468,0.0414192900061607
0,"2020-02-16 21:03:11.966363",NA,NA,NA,-26.8204019693167,119.026849228948,"N",0,24.8,18.4,52,33,NA,0.2677,512,0.085272528231144
0,"2020-05-08 08:52:40.043334",NA,NA,NA,-19.7467910340772,127.278428377412,"N",0,20.7,12.9,26,0,NA,0.2487,289,0.0811753049492836
