"wildfire","brightness","type","datetime","longitude","latitude","sza","computed_daynight_sza","nearest_city","nearest_city_population","state","datetime.1","hour_utc","datetime_utc","lat_bin","lon_bin","elevation","temp_C","AQI"
1,332,0,"2020-07-28 04:23:00",142.045,-12.7739,125.953542250411,"D",NA,NA,NA,"2020-07-28 04:00:00","2020-07-27 18:23:00","2020-07-27 18:00:00",-12.8,142,56.0376281738281,30.2,197.941520467836
1,308,0,"2020-01-03 12:46:00",148.6788,-37.2426,15.2127350574121,"N","Orbost",2014,"Victoria","2020-01-03 12:00:00","2020-01-03 01:46:00","2020-01-03 01:00:00",-37.2,148.7,839.485534667969,16.1,245.941666666667
1,335.7,0,"2020-09-12 01:46:00",132.1937,-11.4429,168.271180327126,"D","Palmerston",33695,"Northern Territory","2020-09-12 01:00:00","2020-09-11 15:46:00","2020-09-11 15:00:00",-11.4,132.2,28.930986404419,31.9,238.797222222222
1,309.2,0,"2020-05-18 05:51:00",116.8834,-31.4966,129.103246862432,"D","Perth",2141834,"Western Australia","2020-05-18 05:00:00","2020-05-17 19:51:00","2020-05-17 19:00:00",-31.5,116.9,260.766693115234,14.4,251.635897435897
1,334.7,0,"2020-11-07 00:58:00",145.3346,-17.2482,146.609917987699,"D","Mareeba",8585,"Queensland","2020-11-07","2020-11-06 13:58:00","2020-11-06 13:00:00",-17.2,145.3,756.037048339844,29.8,263.7
1,324.5,0,"2020-02-01 00:14:00",148.9216,-37.302,123.120086448543,"D","Orbost",2014,"Victoria","2020-02-01","2020-01-31 13:14:00","2020-01-31 13:00:00",-37.3,148.9,880.386047363281,35.8,241.675
1,327.5,0,"2020-01-01 03:33:00",148.3958,-37.4195,110.729366271681,"D","Orbost",2014,"Victoria","2020-01-01 03:00:00","2019-12-31 16:33:00","2019-12-31 16:00:00",-37.4,148.4,241.997024536133,17.4,247.066666666667
1,300.2,0,"2020-11-17 16:52:00",135.3151,-15.7408,44.7963505868137,"N",NA,NA,NA,"2020-11-17 16:00:00","2020-11-17 05:52:00","2020-11-17 05:00:00",-15.7,135.3,75.8595733642578,28.3,249.986111111111
1,330.5,0,"2020-11-02 00:41:00",148.7498,-25.3423,140.032924987733,"D",NA,NA,NA,"2020-11-02","2020-11-01 13:41:00","2020-11-01 13:00:00",-25.3,148.7,612.138610839844,28.9,259.723529411765
1,333,0,"2020-01-01 23:58:00",149.1868,-25.4161,128.733606291393,"D",NA,NA,NA,"2020-01-01 23:00:00","2020-01-01 12:58:00","2020-01-01 12:00:00",-25.4,149.2,461.008728027344,22.9,248.474285714286
1,341.4,0,"2020-11-25 05:11:00",135.7987,-16.8027,116.927168024465,"D",NA,NA,NA,"2020-11-25 05:00:00","2020-11-24 18:11:00","2020-11-24 18:00:00",-16.8,135.8,192.912139892578,39.5,247.764705882353
1,376,0,"2020-11-11 00:36:00",152.744,-30.1644,132.562644008878,"D","Bellingen",3201,"New South Wales","2020-11-11","2020-11-10 13:36:00","2020-11-10 13:00:00",-30.2,152.7,666.818359375,19.3,252.828571428571
1,315.8,0,"2020-07-23 01:15:00",141.8181,-13.7456,169.399217694192,"D",NA,NA,NA,"2020-07-23 01:00:00","2020-07-22 15:15:00","2020-07-22 15:00:00",-13.7,141.8,38.593921661377,30.5,197.343567251462
1,335.7,0,"2020-11-04 02:06:00",127.1107,-17.4974,147.192952447992,"D",NA,NA,NA,"2020-11-04 02:00:00","2020-11-03 15:06:00","2020-11-03 15:00:00",-17.5,127.1,656.737365722656,40.2,238.373529411765
1,373.9,0,"2020-01-01 05:15:00",128.3159,-27.8238,115.389343145225,"D",NA,NA,NA,"2020-01-01 05:00:00","2019-12-31 18:15:00","2019-12-31 18:00:00",-27.8,128.3,391.198059082031,37,247.852777777778
1,332.8,0,"2020-10-17 00:38:00",142.8502,-12.8039,156.323935783528,"D",NA,NA,NA,"2020-10-17","2020-10-16 13:38:00","2020-10-16 13:00:00",-12.8,142.9,102.004837036133,31.8,233.108571428571
1,356.8,0,"2020-01-04 04:04:00",147.9152,-37.1292,107.77683165534,"D","Orbost",2014,"Victoria","2020-01-04 04:00:00","2020-01-03 17:04:00","2020-01-03 17:00:00",-37.1,147.9,1329.37451171875,12.7,255.231428571429
1,328.5,0,"2020-11-25 03:30:00",151.0858,-25.6945,118.423532876771,"D","Kingaroy",10020,"Queensland","2020-11-25 03:00:00","2020-11-24 16:30:00","2020-11-24 16:00:00",-25.7,151.1,175.728622436523,25.8,253.473529411765
1,337,0,"2020-01-04 04:08:00",149.9594,-22.9919,116.109563012741,"D","Gladstone",34703,"Queensland","2020-01-04 04:00:00","2020-01-03 17:08:00","2020-01-03 17:00:00",-23,150,63.9805603027344,26.4,261.25
1,327,0,"2020-11-01 04:20:00",147.4241,-24.8007,116.440303838903,"D",NA,NA,NA,"2020-11-01 04:00:00","2020-10-31 17:20:00","2020-10-31 17:00:00",-24.8,147.4,493.587005615234,23,245.902857142857
1,305.8,0,"2020-05-13 16:28:00",130.2616,-14.1414,57.4662854875492,"N",NA,NA,NA,"2020-05-13 16:00:00","2020-05-13 06:28:00","2020-05-13 06:00:00",-14.1,130.3,52.204833984375,23.8,272.213513513514
1,309.4,0,"2020-11-23 16:16:00",142.2772,-17.5744,42.1020347454917,"N",NA,NA,NA,"2020-11-23 16:00:00","2020-11-23 05:16:00","2020-11-23 05:00:00",-17.6,142.3,88,28.1,273.58125
1,326.9,0,"2020-08-04 04:30:00",136.2781,-12.7712,129.610213568854,"D",NA,NA,NA,"2020-08-04 04:00:00","2020-08-03 18:30:00","2020-08-03 18:00:00",-12.8,136.3,72.6259231567383,25.6,256.354054054054
1,330.3,0,"2020-11-03 01:22:00",134.1935,-15.4393,149.021061935397,"D",NA,NA,NA,"2020-11-03 01:00:00","2020-11-02 14:22:00","2020-11-02 14:00:00",-15.4,134.2,99.5921783447266,40.7,251.026470588235
1,304.6,0,"2020-12-07 16:29:00",143.6052,-19.4671,44.6035794111379,"N",NA,NA,NA,"2020-12-07 16:00:00","2020-12-07 05:29:00","2020-12-07 05:00:00",-19.5,143.6,642.042907714844,29.6,260.122857142857
1,329.1,0,"2020-03-12 06:59:00",116.3272,-30.6725,118.727171604282,"D","Perth",2141834,"Tasmania","2020-03-12 06:00:00","2020-03-11 19:59:00","2020-03-11 19:00:00",-30.7,116.3,327.35205078125,26,216.137837837838
1,318,0,"2020-07-25 01:03:00",142.0955,-13.0866,171.138368786503,"D",NA,NA,NA,"2020-07-25 01:00:00","2020-07-24 15:03:00","2020-07-24 15:00:00",-13.1,142.1,34.772159576416,29.9,197.865497076023
1,323.2,0,"2020-08-02 04:42:00",131.7165,-13.714,131.352777069849,"D","Palmerston",33695,"Northern Territory","2020-08-02 04:00:00","2020-08-01 18:42:00","2020-08-01 18:00:00",-13.7,131.7,187.8681640625,26.5,260.4
1,331.8,0,"2020-10-06 00:57:00",142.4116,-15.3639,158.987742279209,"D",NA,NA,NA,"2020-10-06","2020-10-05 13:57:00","2020-10-05 13:00:00",-15.4,142.4,56.2259559631348,36.3,233.425714285714
1,326.4,0,"2020-10-07 01:41:00",122.6013,-16.9853,153.607943233325,"D",NA,NA,NA,"2020-10-07 01:00:00","2020-10-06 14:41:00","2020-10-06 14:00:00",-17,122.6,10.5516443252563,34.8,238.120588235294
1,318.4,0,"2020-12-06 12:37:00",151.0809,-25.7499,3.99808836789363,"N","Kingaroy",10020,"Queensland","2020-12-06 12:00:00","2020-12-06 01:37:00","2020-12-06 01:00:00",-25.7,151.1,233.01611328125,25.2,264.568571428571
1,329.7,0,"2020-09-14 04:24:00",131.9645,-12.9897,130.791632808091,"D","Palmerston",33695,"Northern Territory","2020-09-14 04:00:00","2020-09-13 18:24:00","2020-09-13 18:00:00",-13,132,56.9416542053223,34.7,279.428947368421
1,324.1,0,"2020-06-27 05:06:00",130.7402,-13.7029,126.000149019245,"D","Palmerston",33695,"Northern Territory","2020-06-27 05:00:00","2020-06-26 19:06:00","2020-06-26 19:00:00",-13.7,130.7,92.2854614257812,29.6,202.979411764706
1,305.2,0,"2020-05-13 13:18:00",149.6545,-33.8499,55.593760383567,"N","Bathurst",34303,"New South Wales","2020-05-13 13:00:00","2020-05-13 03:18:00","2020-05-13 03:00:00",-33.8,149.7,1072.50415039062,1.6,262.768421052632
1,306.5,0,"2020-01-01 12:59:00",150.5277,-34.9082,11.8396265203892,"N","Nowra",9193,"New South Wales","2020-01-01 12:00:00","2020-01-01 01:59:00","2020-01-01 01:00:00",-34.9,150.5,91.965446472168,18.1,248.116666666667
1,300.8,0,"2020-08-12 14:41:00",119.3347,-22.6513,38.4393884580355,"N",NA,NA,NA,"2020-08-12 14:00:00","2020-08-12 04:41:00","2020-08-12 04:00:00",-22.7,119.3,443.161193847656,17.5,198.197368421053
1,305.6,0,"2020-12-03 13:48:00",129.8755,-15.5521,8.47167131901703,"N",NA,NA,NA,"2020-12-03 13:00:00","2020-12-03 02:48:00","2020-12-03 02:00:00",-15.6,129.9,140.491424560547,26.8,260.758333333333
1,341.5,0,"2020-12-04 00:40:00",142.959,-18.9148,137.853936343067,"D",NA,NA,NA,"2020-12-04","2020-12-03 13:40:00","2020-12-03 13:00:00",-18.9,143,418.136840820312,39.5,258.597222222222
1,312.6,0,"2020-01-03 12:46:00",148.2697,-35.7393,13.9594325562591,"N","Tumut",6230,"New South Wales","2020-01-03 12:00:00","2020-01-03 01:46:00","2020-01-03 01:00:00",-35.7,148.3,1181.03051757812,18.6,245.941666666667
1,326.8,0,"2020-05-07 04:36:00",133.5594,-13.5875,128.620561718194,"D",NA,NA,NA,"2020-05-07 04:00:00","2020-05-06 18:36:00","2020-05-06 18:00:00",-13.6,133.6,391.800659179688,26,260.065789473684
1,335.8,0,"2020-10-21 04:41:00",135.8077,-13.9486,129.305210015405,"D",NA,NA,NA,"2020-10-21 04:00:00","2020-10-20 17:41:00","2020-10-20 17:00:00",-13.9,135.8,43.504451751709,30.9,241.375
1,324.1,0,"2020-01-04 04:04:00",148.1042,-36.4612,108.179999705395,"D","Jindabyne",2233,"New South Wales","2020-01-04 04:00:00","2020-01-03 17:04:00","2020-01-03 17:00:00",-36.5,148.1,814.382507324219,23,255.231428571429
1,339,0,"2020-12-05 04:09:00",145.262,-18.1887,120.343731538533,"D","Innisfail",1091,"Queensland","2020-12-05 04:00:00","2020-12-04 17:09:00","2020-12-04 17:00:00",-18.2,145.3,673.194396972656,22.4,259.089189189189
1,333.5,0,"2020-11-06 00:15:00",143.2248,-16.8292,144.536031517636,"D",NA,NA,NA,"2020-11-06","2020-11-05 13:15:00","2020-11-05 13:00:00",-16.8,143.2,148.229217529297,38.8,226.724242424242
1,319.1,0,"2020-04-07 05:57:00",118.2945,-33.9093,121.07801264056,"D",NA,NA,NA,"2020-04-07 05:00:00","2020-04-06 19:57:00","2020-04-06 19:00:00",-33.9,118.3,339.152862548828,23.4,222.313513513513
1,343.4,0,"2020-12-05 04:10:00",143.8535,-15.1834,123.143451118945,"D",NA,NA,NA,"2020-12-05 04:00:00","2020-12-04 17:10:00","2020-12-04 17:00:00",-15.2,143.9,91.4289398193359,30.5,259.089189189189
1,338.9,0,"2020-07-07 04:05:00",135.3093,-12.5085,135.889705539457,"D",NA,NA,NA,"2020-07-07 04:00:00","2020-07-06 18:05:00","2020-07-06 18:00:00",-12.5,135.3,75,27.1,197.646198830409
1,304.4,0,"2020-01-29 15:01:00",149.7634,-35.8209,29.4073660952945,"N","Batehaven",1776,"New South Wales","2020-01-29 15:00:00","2020-01-29 04:01:00","2020-01-29 04:00:00",-35.8,149.8,237.120361328125,16.5,234.940540540541
1,341.3,0,"2020-01-04 04:04:00",149.7812,-37.4703,106.534269098708,"D","Eden",3151,"New South Wales","2020-01-04 04:00:00","2020-01-03 17:04:00","2020-01-03 17:00:00",-37.5,149.8,149.36296081543,18.2,255.231428571429
1,357.6,0,"2020-06-07 05:30:00",122.8938,-17.6933,127.890333560932,"D",NA,NA,NA,"2020-06-07 05:00:00","2020-06-06 19:30:00","2020-06-06 19:00:00",-17.7,122.9,62,27.9,260.223684210526
1,351.4,0,"2020-02-01 04:29:00",149.0289,-35.7322,110.161858564937,"D","Canberra",381488,"Australian Capital Territory","2020-02-01 04:00:00","2020-01-31 17:29:00","2020-01-31 17:00:00",-35.7,149,1298.48229980469,27.1,231.244736842105
1,320.5,0,"2020-07-03 04:28:00",141.7345,-16.447,125.730700547192,"D",NA,NA,NA,"2020-07-03 04:00:00","2020-07-02 18:28:00","2020-07-02 18:00:00",-16.4,141.7,9,29.7,202.941176470588
1,316.2,0,"2020-04-18 05:43:00",125.9922,-14.8556,119.823872713702,"D",NA,NA,NA,"2020-04-18 05:00:00","2020-04-17 19:43:00","2020-04-17 19:00:00",-14.9,126,237.476013183594,28.3,198.098337950139
1,348.4,0,"2020-07-08 04:48:00",134.8585,-12.8893,126.560853334977,"D",NA,NA,NA,"2020-07-08 04:00:00","2020-07-07 18:48:00","2020-07-07 18:00:00",-12.9,134.9,93.2669830322266,25.8,194.677098150782
1,312.3,0,"2020-01-03 12:51:00",143.9494,-17.6059,10.310371603888,"N","Mareeba",8585,"Queensland","2020-01-03 12:00:00","2020-01-03 01:51:00","2020-01-03 01:00:00",-17.6,143.9,353.958679199219,25.9,245.941666666667
1,316.5,0,"2020-06-30 01:10:00",141.7537,-15.0284,168.716300897166,"D",NA,NA,NA,"2020-06-30 01:00:00","2020-06-29 15:10:00","2020-06-29 15:00:00",-15,141.8,5.21148443222046,31.7,194.899004267425
1,316.1,0,"2020-06-03 04:17:00",131.9883,-13.1856,134.873292179117,"D","Palmerston",33695,"Northern Territory","2020-06-03 04:00:00","2020-06-02 18:17:00","2020-06-02 18:00:00",-13.2,132,87.835334777832,29.1,253.131578947368
1,329.3,0,"2020-03-10 03:52:00",142.0701,-37.748,128.381999321403,"D","Port Fairy",3340,"Victoria","2020-03-10 03:00:00","2020-03-09 16:52:00","2020-03-09 16:00:00",-37.7,142.1,213.882629394531,22.3,257.562162162162
1,372.3,0,"2020-01-04 04:04:00",149.5011,-37.4099,106.728677688189,"D","Eden",3151,"New South Wales","2020-01-04 04:00:00","2020-01-03 17:04:00","2020-01-03 17:00:00",-37.4,149.5,146.460662841797,18.1,255.231428571429
1,314.2,3,"2020-11-24 01:40:00",136.6541,-15.6053,143.949284775085,"D",NA,NA,NA,"2020-11-24 01:00:00","2020-11-23 14:40:00","2020-11-23 14:00:00",-15.6,136.7,7.26929759979248,33.5,272.225
1,304.7,0,"2020-01-06 14:57:00",123.6732,-32.9638,10.4393364948187,"N",NA,NA,NA,"2020-01-06 14:00:00","2020-01-06 03:57:00","2020-01-06 03:00:00",-33,123.7,149.988754272461,21.2,242.608333333333
1,340.8,0,"2020-02-03 04:17:00",147.7577,-36.6605,112.540526639493,"D","Jindabyne",2233,"New South Wales","2020-02-03 04:00:00","2020-02-02 17:17:00","2020-02-02 17:00:00",-36.7,147.8,899.316833496094,9.4,261.186111111111
1,333.1,0,"2020-12-04 00:39:00",143.6929,-16.1619,140.638904879899,"D",NA,NA,NA,"2020-12-04","2020-12-03 13:39:00","2020-12-03 13:00:00",-16.2,143.7,219.660018920898,37.5,258.597222222222
1,332,0,"2020-11-11 05:00:00",133.205,-13.0887,124.455509958243,"D",NA,NA,NA,"2020-11-11 05:00:00","2020-11-10 18:00:00","2020-11-10 18:00:00",-13.1,133.2,327.660095214844,33.3,249.291428571429
1,322.2,0,"2020-01-04 15:06:00",150.1417,-34.2806,28.9081869025107,"N","Hill Top",2262,"New South Wales","2020-01-04 15:00:00","2020-01-04 04:06:00","2020-01-04 04:00:00",-34.3,150.1,581.595153808594,18.1,234.864864864865
1,337,0,"2020-01-02 04:17:00",150.1538,-35.6494,105.552083832344,"D","Surfside",1371,"New South Wales","2020-01-02 04:00:00","2020-01-01 17:17:00","2020-01-01 17:00:00",-35.6,150.2,85.0288314819336,19.5,239.491666666667
1,316.9,2,"2020-01-31 02:47:00",115.8233,-31.906,129.238139731712,"D","Perth",2141834,"Tasmania","2020-01-31 02:00:00","2020-01-30 15:47:00","2020-01-30 15:00:00",-31.9,115.8,20.6173458099365,21.6,249.140540540541
1,322.8,0,"2020-05-07 00:11:00",150.475,-26.2499,169.747107364223,"D","Kingaroy",10020,"Queensland","2020-05-07","2020-05-06 14:11:00","2020-05-06 14:00:00",-26.2,150.5,397.809875488281,24.4,274.95641025641
1,323.2,0,"2020-08-29 01:34:00",129.8652,-14.2699,174.43971511702,"D",NA,NA,NA,"2020-08-29 01:00:00","2020-08-28 15:34:00","2020-08-28 15:00:00",-14.3,129.9,10,35,201.167567567568
1,321.2,0,"2020-07-08 04:48:00",130.7521,-12.8471,130.339892151188,"D","Darwin",139902,"Northern Territory","2020-07-08 04:00:00","2020-07-07 18:48:00","2020-07-07 18:00:00",-12.8,130.8,62.2341995239258,26.6,194.677098150782
1,334.3,0,"2020-07-17 04:41:00",137.0184,-16.1798,127.337354961802,"D",NA,NA,NA,"2020-07-17 04:00:00","2020-07-16 18:41:00","2020-07-16 18:00:00",-16.2,137,15,22.6,197.599415204678
1,312.3,0,"2020-05-28 02:05:00",133.6376,-13.0586,163.060038341259,"D",NA,NA,NA,"2020-05-28 02:00:00","2020-05-27 16:05:00","2020-05-27 16:00:00",-13.1,133.6,397.143707275391,29.6,262.58947368421
1,319.3,0,"2020-09-22 03:34:00",142.2842,-12.391,131.494903079518,"D",NA,NA,NA,"2020-09-22 03:00:00","2020-09-21 17:34:00","2020-09-21 17:00:00",-12.4,142.3,26.5685577392578,29.6,221.756756756757
1,318.4,0,"2020-11-05 13:23:00",142.6134,-16.3155,2.33258672260472,"N",NA,NA,NA,"2020-11-05 13:00:00","2020-11-05 02:23:00","2020-11-05 02:00:00",-16.3,142.6,65.151741027832,28.5,227.441176470588
1,319.3,0,"2020-06-14 05:36:00",131.3334,-15.4327,118.488347377718,"D",NA,NA,NA,"2020-06-14 05:00:00","2020-06-13 19:36:00","2020-06-13 19:00:00",-15.4,131.3,222.504440307617,27.5,326.34947368421
1,419.8,0,"2020-02-01 00:14:00",149.0601,-35.7602,124.617956991965,"D","Canberra",381488,"Australian Capital Territory","2020-02-01","2020-01-31 13:14:00","2020-01-31 13:00:00",-35.8,149.1,1262.94213867188,31.9,241.675
1,308,0,"2020-01-01 13:03:00",143.8318,-18.9416,7.19660817189694,"N",NA,NA,NA,"2020-01-01 13:00:00","2020-01-01 02:03:00","2020-01-01 02:00:00",-18.9,143.8,708.615356445312,24.5,253.108333333333
1,307.4,0,"2020-04-12 00:18:00",153.0184,-29.4555,157.999607160749,"D","Grafton",10408,"New South Wales","2020-04-12","2020-04-11 14:18:00","2020-04-11 14:00:00",-29.5,153,31.6846981048584,22.7,232.566666666667
1,376.1,0,"2020-01-07 01:58:00",122.0468,-32.4728,123.145331675116,"D","Esperance",2080,"Western Australia","2020-01-07 01:00:00","2020-01-06 14:58:00","2020-01-06 14:00:00",-32.5,122,298.592529296875,38.8,263.9
1,307.2,0,"2020-07-29 00:40:00",146.0764,-19.083,175.903759097974,"D","Deeragun",4250,"Queensland","2020-07-29","2020-07-28 14:40:00","2020-07-28 14:00:00",-19.1,146.1,757.773193359375,18.9,197.659356725146
1,332.7,0,"2020-12-04 00:40:00",143.2577,-19.2754,137.566855514742,"D",NA,NA,NA,"2020-12-04","2020-12-03 13:40:00","2020-12-03 13:00:00",-19.3,143.3,414.876312255859,39,258.597222222222
1,373.7,0,"2020-12-14 05:39:00",114.986,-29.7218,116.776985705006,"D","Drummond Cove",1477,"Western Australia","2020-12-14 05:00:00","2020-12-13 18:39:00","2020-12-13 18:00:00",-29.7,115,21.5171909332275,18.9,253.141176470588
1,328.7,0,"2020-12-06 00:29:00",151.3859,-26.113,131.295351832426,"D","Kingaroy",10020,"Queensland","2020-12-06","2020-12-05 13:29:00","2020-12-05 13:00:00",-26.1,151.4,359.390625,38.3,265.65
1,312.5,0,"2020-04-17 14:25:00",125.6238,-14.4868,27.6118520424036,"N",NA,NA,NA,"2020-04-17 14:00:00","2020-04-17 04:25:00","2020-04-17 04:00:00",-14.5,125.6,39.987377166748,27,201.502631578947
1,322.6,0,"2020-01-06 16:33:00",123.3606,-32.549,24.3122423854354,"N",NA,NA,NA,"2020-01-06 16:00:00","2020-01-06 05:33:00","2020-01-06 05:00:00",-32.5,123.4,188.86018371582,23.9,249.788571428571
1,348.8,0,"2020-01-24 03:40:00",149.3905,-36.2032,114.530334422399,"D","Narooma",2605,"New South Wales","2020-01-24 03:00:00","2020-01-23 16:40:00","2020-01-23 16:00:00",-36.2,149.4,1032.77331542969,15.7,238.262162162162
1,344.3,0,"2020-07-22 05:00:00",135.1295,-13.489,123.981323448557,"D",NA,NA,NA,"2020-07-22 05:00:00","2020-07-21 19:00:00","2020-07-21 19:00:00",-13.5,135.1,158.445083618164,24.4,197.964912280702
1,312.7,0,"2020-01-26 12:53:00",149.9765,-35.9689,17.5629544307507,"N","Narooma",2605,"New South Wales","2020-01-26 12:00:00","2020-01-26 01:53:00","2020-01-26 01:00:00",-36,150,170.05859375,17.9,234.160526315789
1,321.6,0,"2020-01-04 15:07:00",149.3852,-37.2076,29.4246502045187,"N","Eden",3151,"New South Wales","2020-01-04 15:00:00","2020-01-04 04:07:00","2020-01-04 04:00:00",-37.2,149.4,414.753265380859,13.2,59.4135802469136
1,323.9,0,"2020-06-18 05:13:00",132.2322,-12.9044,122.315189952832,"D","Palmerston",33695,"Northern Territory","2020-06-18 05:00:00","2020-06-17 19:13:00","2020-06-17 19:00:00",-12.9,132.2,62.940013885498,29.8,260.02972972973
1,350.8,0,"2020-01-13 03:58:00",148.9289,-35.923,110.399786255783,"D","Jindabyne",2233,"New South Wales","2020-01-13 03:00:00","2020-01-12 16:58:00","2020-01-12 16:00:00",-35.9,148.9,1217.09362792969,20.1,263.705555555556
1,320.3,0,"2020-12-06 15:45:00",144.1705,-17.976,35.4270016573882,"N","Mareeba",8585,"Queensland","2020-12-06 15:00:00","2020-12-06 04:45:00","2020-12-06 04:00:00",-18,144.2,474.425415039062,27.5,277.445714285714
1,312.5,0,"2020-01-26 12:53:00",149.3514,-36.029,17.7659854461466,"N","Narooma",2605,"New South Wales","2020-01-26 12:00:00","2020-01-26 01:53:00","2020-01-26 01:00:00",-36,149.4,977.297119140625,14.4,234.160526315789
1,319,0,"2020-03-07 00:42:00",144.666,-24.6111,147.43984951887,"D",NA,NA,NA,"2020-03-07","2020-03-06 13:42:00","2020-03-06 13:00:00",-24.6,144.7,279.576995849609,28.7,234.754285714286
1,326.3,0,"2020-01-04 04:04:00",147.5693,-37.6594,107.55537755675,"D","Paynesville",3480,"Victoria","2020-01-04 04:00:00","2020-01-03 17:04:00","2020-01-03 17:00:00",-37.7,147.6,247.693435668945,20,255.231428571429
1,336.7,0,"2020-06-09 00:51:00",141.5545,-14.4021,170.543798647753,"D",NA,NA,NA,"2020-06-09","2020-06-08 14:51:00","2020-06-08 14:00:00",-14.4,141.6,5.44446706771851,30,278.402702702703
1,314,0,"2020-05-02 13:42:00",133.1214,-12.7506,29.593397058679,"N",NA,NA,NA,"2020-05-02 13:00:00","2020-05-02 03:42:00","2020-05-02 03:00:00",-12.8,133.1,243.362915039062,24,258.181578947368
1,322.1,0,"2020-01-04 13:29:00",149.6257,-37.4027,15.3661022739236,"N","Eden",3151,"New South Wales","2020-01-04 13:00:00","2020-01-04 02:29:00","2020-01-04 02:00:00",-37.4,149.6,127.302719116211,14.9,235.845945945946
1,342.8,0,"2020-11-01 04:21:00",147.8273,-21.1078,117.841772098022,"D","Proserpine",3440,"Queensland","2020-11-01 04:00:00","2020-10-31 17:21:00","2020-10-31 17:00:00",-21.1,147.8,346.149597167969,29,245.902857142857
1,324.4,0,"2020-10-16 01:33:00",141.9088,-12.3906,158.609054801961,"D",NA,NA,NA,"2020-10-16 01:00:00","2020-10-15 14:33:00","2020-10-15 14:00:00",-12.4,141.9,39.3385238647461,33,234.648648648649
1,302.3,0,"2020-07-08 03:05:00",151.0942,-28.3501,138.320086777585,"D","Toowoomba",108398,"Queensland","2020-07-08 03:00:00","2020-07-07 17:05:00","2020-07-07 17:00:00",-28.4,151.1,309.296783447266,18.1,198.824060150376
1,337.7,0,"2020-09-08 05:00:00",131.1986,-14.3774,123.750900035615,"D",NA,NA,NA,"2020-09-08 05:00:00","2020-09-07 19:00:00","2020-09-07 19:00:00",-14.4,131.2,272.508850097656,32.6,204.776315789474
1,331.3,0,"2020-10-18 01:22:00",144.5122,-14.8797,155.435750756896,"D",NA,NA,NA,"2020-10-18 01:00:00","2020-10-17 14:22:00","2020-10-17 14:00:00",-14.9,144.5,52,35.1,239.511428571429
1,312.1,0,"2020-10-31 14:42:00",124.8564,-17.612,5.42433588062553,"N",NA,NA,NA,"2020-10-31 14:00:00","2020-10-31 03:42:00","2020-10-31 03:00:00",-17.6,124.9,166.104156494141,29.4,238.979411764706
1,322.8,0,"2020-05-15 05:24:00",125.5406,-16.0222,125.460654825621,"D",NA,NA,NA,"2020-05-15 05:00:00","2020-05-14 19:24:00","2020-05-14 19:00:00",-16,125.5,476.709259033203,27.4,266.662162162162
